phenomenon time,result
2012-01-06T07:41:30Z,217.75
2012-01-06T07:49:05Z,217.74
2012-01-06T07:56:30Z,217.75
2012-01-06T08:22:30Z,217.75
2012-01-06T08:37:30Z,217.76
2012-01-06T09:22:30Z,217.76
2012-01-06T09:37:30Z,217.75
2012-01-06T10:52:30Z,217.75
2012-01-06T11:07:30Z,217.76
2012-01-06T11:37:30Z,217.76
2012-01-06T11:37:55Z,217.77
2012-01-06T11:45:30Z,217.765
2012-01-06T11:52:30Z,217.77
2012-01-06T13:22:30Z,217.77
2012-01-06T13:37:30Z,217.76
2012-01-06T13:52:30Z,217.77
2012-01-06T14:37:30Z,217.77
2012-01-06T14:52:30Z,217.76
2012-01-06T15:22:30Z,217.76
2012-01-06T15:37:30Z,217.77
2012-01-06T15:52:30Z,217.76
2012-01-06T18:52:30Z,217.76
2012-01-06T19:07:30Z,217.77
2012-01-06T19:22:30Z,217.76
2012-01-07T05:58:30Z,217.76
2012-01-07T06:05:55Z,217.77
2012-01-07T06:13:30Z,217.76
2012-01-07T06:52:30Z,217.76
2012-01-07T07:07:30Z,217.77
2012-01-07T07:37:30Z,217.77
2012-01-07T07:52:30Z,217.76
2012-01-07T08:07:30Z,217.73
2012-01-07T08:12:05Z,217.72
2012-01-07T08:19:30Z,217.722
2012-01-07T08:22:30Z,217.72
2012-01-07T10:22:30Z,217.72
2012-01-07T10:37:30Z,217.73
2012-01-07T11:37:30Z,217.73
2012-01-07T11:52:30Z,217.74
2012-01-07T12:07:30Z,217.74
2012-01-07T12:22:30Z,217.73
2012-01-07T13:52:30Z,217.73
2012-01-07T14:07:30Z,217.74
2012-01-07T14:22:30Z,217.74
2012-01-07T14:37:30Z,217.73
2012-01-07T15:37:30Z,217.73
2012-01-07T15:52:30Z,217.74
2012-01-07T16:52:30Z,217.74
2012-01-07T17:07:30Z,217.73
2012-01-07T17:22:30Z,217.73
2012-01-07T17:37:30Z,217.74
2012-01-07T18:52:30Z,217.74
2012-01-07T19:07:30Z,217.73
2012-01-07T19:52:30Z,217.73
2012-01-07T20:07:30Z,217.74
2012-01-07T20:37:30Z,217.74
2012-01-07T20:52:30Z,217.73
2012-01-08T04:52:30Z,217.73
2012-01-08T05:07:30Z,217.74
2012-01-08T05:22:30Z,217.73
2012-01-08T05:37:30Z,217.74
2012-01-08T06:37:30Z,217.74
2012-01-08T06:52:30Z,217.73
2012-01-08T07:37:30Z,217.73
2012-01-08T07:52:30Z,217.74
2012-01-08T08:50:30Z,217.74
2012-01-08T08:57:55Z,217.75
2012-01-08T09:05:30Z,217.74
2012-01-09T06:07:30Z,217.74
2012-01-09T06:22:30Z,217.73
2012-01-09T06:37:30Z,217.71
2012-01-09T06:52:30Z,217.71
2012-01-09T06:53:05Z,217.7
2012-01-09T07:00:30Z,217.705
2012-01-09T07:07:30Z,217.7
2012-01-09T08:07:30Z,217.7
2012-01-09T08:22:30Z,217.72
2012-01-09T08:52:30Z,217.72
2012-01-09T09:07:30Z,217.71
2012-01-09T10:37:30Z,217.71
2012-01-09T10:52:30Z,217.72
2012-01-09T11:52:30Z,217.72
2012-01-09T12:07:30Z,217.71
2012-01-09T15:37:30Z,217.71
2012-01-09T15:52:30Z,217.7
2012-01-10T12:52:30Z,217.7
2012-01-10T13:07:30Z,217.71
2012-01-10T13:11:30Z,217.715
2012-01-10T13:18:55Z,217.73
2012-01-10T13:22:30Z,217.73
2012-01-10T14:07:30Z,217.7
2012-01-10T14:52:30Z,217.7
2012-01-10T15:22:30Z,217.72
2012-01-11T14:22:30Z,217.72
2012-01-11T14:37:30Z,217.71
2012-01-11T14:38:05Z,217.7
2012-01-11T14:45:30Z,217.71
2012-01-11T14:52:30Z,217.71
2012-01-11T15:07:30Z,217.72
2012-01-11T15:14:55Z,217.73
2012-01-11T15:37:30Z,217.73
2012-01-11T15:52:30Z,217.72
2012-01-12T13:52:30Z,217.72
2012-01-12T14:07:30Z,217.71
2012-01-12T14:10:05Z,217.7
2012-01-12T14:17:30Z,217.71
2012-01-12T14:37:30Z,217.71
2012-01-12T14:52:30Z,217.72
2012-01-13T07:30:30Z,217.72
2012-01-13T07:38:05Z,217.71
2012-01-13T07:45:30Z,217.72
2012-01-14T06:52:30Z,217.72
2012-01-14T07:07:30Z,217.71
2012-01-14T07:37:30Z,217.71
2012-01-14T07:38:30Z,217.709
2012-01-14T07:46:05Z,217.7
2012-01-14T10:22:30Z,217.7
2012-01-14T10:37:30Z,217.71
2012-01-14T10:52:30Z,217.7
2012-01-14T11:07:30Z,217.71
2012-01-15T01:37:30Z,217.71
2012-01-15T01:52:30Z,217.7
2012-01-15T02:22:30Z,217.7
2012-01-15T02:37:30Z,217.71
2012-01-15T06:52:30Z,217.71
2012-01-15T07:22:30Z,217.69
2012-01-15T07:52:30Z,217.69
2012-01-15T07:55:05Z,217.68
2012-01-15T08:02:30Z,217.683
2012-01-15T08:07:30Z,217.68
2012-01-15T12:22:30Z,217.68
2012-01-15T12:37:30Z,217.69
2012-01-15T15:07:30Z,217.69
2012-01-15T15:22:30Z,217.68
2012-01-16T23:52:30Z,217.68
2012-01-17T00:07:30Z,217.69
2012-01-17T00:22:30Z,217.68
2012-01-17T12:28:30Z,217.68
2012-01-17T12:35:55Z,217.7
2012-01-17T12:37:30Z,217.68
2012-01-17T12:52:30Z,217.66
2012-01-17T12:56:30Z,217.657
2012-01-17T13:04:05Z,217.65
2012-01-17T13:37:30Z,217.65
2012-01-17T13:52:30Z,217.67
2012-01-17T14:22:30Z,217.69
2012-01-17T17:37:30Z,217.69
2012-01-17T17:52:30Z,217.68
2012-01-18T00:19:30Z,217.68
2012-01-18T00:26:55Z,217.69
2012-01-18T00:34:30Z,217.68
2012-01-18T07:37:30Z,217.68
2012-01-18T07:52:30Z,217.69
2012-01-18T09:52:30Z,217.69
2012-01-18T10:07:30Z,217.68
2012-01-18T20:52:30Z,217.68
2012-01-18T21:07:30Z,217.69
2012-01-18T21:22:30Z,217.69
2012-01-18T21:37:30Z,217.68
2012-01-19T06:52:30Z,217.68
2012-01-19T07:07:30Z,217.69
2012-01-19T08:07:30Z,217.69
2012-01-19T08:22:30Z,217.68
2012-01-19T11:52:30Z,217.68
2012-01-19T12:07:30Z,217.69
2012-01-19T12:22:30Z,217.69
2012-01-19T12:37:30Z,217.7
2012-01-19T13:22:30Z,217.7
2012-01-19T13:37:30Z,217.69
2012-01-19T13:52:30Z,217.69
2012-01-19T14:07:30Z,217.68
2012-01-19T14:22:30Z,217.69
2012-01-19T14:26:30Z,217.698
2012-01-19T14:33:55Z,217.72
2012-01-19T14:37:30Z,217.72
2012-01-19T15:07:30Z,217.7
2012-01-19T15:22:30Z,217.7
2012-01-19T15:37:30Z,217.71
2012-01-20T06:07:30Z,217.71
2012-01-20T06:13:30Z,217.714
2012-01-20T06:20:55Z,217.73
2012-01-20T06:22:30Z,217.72
2012-01-20T06:37:30Z,217.72
2012-01-20T06:52:30Z,217.71
2012-01-20T11:52:30Z,217.71
2012-01-20T12:05:30Z,217.701
2012-01-20T12:13:05Z,217.69
2012-01-20T12:20:30Z,217.691
2012-01-20T12:22:30Z,217.69
2012-01-20T12:37:30Z,217.7
2012-01-20T18:22:30Z,217.7
2012-01-20T18:37:30Z,217.69
2012-01-20T21:52:30Z,217.69
2012-01-20T22:07:30Z,217.7
2012-01-20T22:37:30Z,217.7
2012-01-20T22:52:30Z,217.69
2012-01-21T06:22:30Z,217.69
2012-01-21T06:37:30Z,217.7
2012-01-21T08:22:30Z,217.7
2012-01-21T08:37:30Z,217.69
2012-01-21T08:52:30Z,217.69
2012-01-21T09:07:30Z,217.7
2012-01-21T09:52:30Z,217.7
2012-01-21T10:18:30Z,217.717
2012-01-21T10:25:55Z,217.73
2012-01-21T10:33:30Z,217.727
2012-01-21T10:37:30Z,217.73
2012-01-21T10:52:30Z,217.73
2012-01-21T11:07:30Z,217.72
2012-01-21T23:07:30Z,217.72
2012-01-21T23:10:05Z,217.71
2012-01-21T23:17:30Z,217.72
2012-01-22T16:22:30Z,217.72
2012-01-22T16:25:55Z,217.73
2012-01-22T16:33:30Z,217.727
2012-01-22T16:37:30Z,217.73
2012-01-22T17:22:30Z,217.73
2012-01-22T17:37:30Z,217.72
2012-01-23T08:07:30Z,217.72
2012-01-23T08:37:30Z,217.7
2012-01-23T10:22:30Z,217.7
2012-01-23T10:25:30Z,217.698
2012-01-23T10:33:05Z,217.69
2012-01-23T10:37:30Z,217.69
2012-01-23T10:52:30Z,217.7
2012-01-23T14:37:30Z,217.7
2012-01-23T14:52:30Z,217.71
2012-01-24T07:22:30Z,217.71
2012-01-24T07:37:30Z,217.7
2012-01-24T08:38:30Z,217.7
2012-01-24T08:46:05Z,217.69
2012-01-24T08:52:30Z,217.7
2012-01-24T09:07:30Z,217.71
2012-01-24T09:22:30Z,217.71
2012-01-24T09:27:55Z,217.72
2012-01-24T09:35:30Z,217.719
2012-01-24T09:37:30Z,217.72
2012-01-24T21:07:30Z,217.72
2012-01-24T21:22:30Z,217.71
2012-01-24T21:37:30Z,217.72
2012-01-24T23:22:30Z,217.72
2012-01-24T23:37:30Z,217.71
2012-01-24T23:52:30Z,217.72
2012-01-25T04:37:30Z,217.72
2012-01-25T04:52:30Z,217.71
2012-01-25T05:07:30Z,217.72
2012-01-25T06:22:30Z,217.72
2012-01-25T06:37:30Z,217.71
2012-01-25T06:52:30Z,217.72
2012-01-25T08:07:30Z,217.72
2012-01-25T08:22:30Z,217.71
2012-01-25T13:37:30Z,217.71
2012-01-25T13:52:30Z,217.7
2012-01-25T13:53:05Z,217.69
2012-01-25T14:00:30Z,217.7
2012-01-25T14:07:30Z,217.7
2012-01-25T14:37:30Z,217.72
2012-01-26T15:07:30Z,217.72
2012-01-26T15:18:30Z,217.713
2012-01-26T15:26:05Z,217.7
2012-01-26T15:33:30Z,217.703
2012-01-26T15:37:30Z,217.7
2012-01-27T07:37:30Z,217.7
2012-01-27T08:27:30Z,217.667
2012-01-27T08:35:05Z,217.66
2012-01-27T08:52:30Z,217.66
2012-01-27T09:22:30Z,217.68
2012-01-27T09:52:30Z,217.68
2012-01-27T10:07:30Z,217.69
2012-01-27T14:22:30Z,217.69
2012-01-27T14:37:30Z,217.68
2012-01-29T01:24:30Z,217.68
2012-01-29T01:31:55Z,217.69
2012-01-29T01:39:30Z,217.68
2012-01-29T09:07:30Z,217.68
2012-01-29T09:22:30Z,217.69
2012-01-29T10:52:30Z,217.69
2012-01-29T11:07:30Z,217.68
2012-01-30T03:22:30Z,217.68
2012-01-30T03:37:30Z,217.69
2012-01-30T05:07:30Z,217.69
2012-01-30T05:22:30Z,217.68
2012-01-30T05:37:30Z,217.69
2012-01-30T06:52:30Z,217.69
2012-01-30T07:07:30Z,217.68
2012-01-30T12:07:30Z,217.68
2012-01-30T12:11:05Z,217.67
2012-01-30T12:18:30Z,217.673
2012-01-30T12:22:30Z,217.67
2012-01-30T13:07:30Z,217.67
2012-01-30T13:22:30Z,217.68
2012-01-30T13:52:30Z,217.68
2012-01-30T14:07:30Z,217.69
2012-01-30T16:37:30Z,217.69
2012-01-30T16:38:30Z,217.691
2012-01-30T16:45:55Z,217.7
2012-01-30T18:07:30Z,217.7
2012-01-30T18:22:30Z,217.69
2012-01-31T07:57:30Z,217.69
2012-01-31T08:05:05Z,217.68
2012-01-31T08:07:30Z,217.69
2012-01-31T08:22:30Z,217.68
2012-01-31T09:37:30Z,217.68
2012-01-31T09:52:30Z,217.69
2012-02-01T05:52:30Z,217.69
2012-02-01T05:57:30Z,217.687
2012-02-01T06:05:05Z,217.68
2012-02-01T06:37:30Z,217.68
2012-02-01T06:52:30Z,217.69
2012-02-01T07:07:30Z,217.69
2012-02-01T07:22:30Z,217.68
2012-02-01T07:52:30Z,217.68
2012-02-01T08:07:30Z,217.69
2012-02-01T13:22:30Z,217.69
2012-02-01T13:37:30Z,217.68
2012-02-01T13:52:30Z,217.69
2012-02-01T14:07:30Z,217.68
2012-02-01T14:22:30Z,217.68
2012-02-01T14:37:30Z,217.69
2012-02-01T15:52:30Z,217.69
2012-02-01T16:07:30Z,217.68
2012-02-01T16:37:30Z,217.68
2012-02-01T16:52:30Z,217.69
2012-02-01T20:22:30Z,217.69
2012-02-01T20:37:30Z,217.68
2012-02-01T21:22:30Z,217.68
2012-02-01T21:37:30Z,217.69
2012-02-02T10:53:30Z,217.69
2012-02-02T11:01:05Z,217.68
2012-02-02T11:08:30Z,217.69
2012-02-02T11:22:30Z,217.69
2012-02-02T11:37:30Z,217.68
2012-02-02T11:52:30Z,217.68
2012-02-02T12:07:30Z,217.69
2012-02-02T13:37:30Z,217.69
2012-02-02T13:52:30Z,217.68
2012-02-02T14:07:30Z,217.69
2012-02-02T16:37:30Z,217.69
2012-02-02T16:52:30Z,217.68
2012-02-02T17:22:30Z,217.68
2012-02-02T17:37:30Z,217.69
2012-02-02T18:22:30Z,217.69
2012-02-02T18:37:30Z,217.68
2012-02-02T18:52:30Z,217.69
2012-02-02T19:07:30Z,217.68
2012-02-02T19:22:30Z,217.69
2012-02-02T23:22:30Z,217.69
2012-02-02T23:23:05Z,217.68
2012-02-02T23:30:30Z,217.685
2012-02-02T23:37:30Z,217.68
2012-02-02T23:52:30Z,217.69
2012-02-03T23:34:30Z,217.69
2012-02-03T23:42:05Z,217.68
2012-02-03T23:49:30Z,217.69
2012-02-04T16:52:30Z,217.69
2012-02-04T17:07:30Z,217.68
2012-02-04T18:37:30Z,217.68
2012-02-04T18:52:30Z,217.69
2012-02-05T02:49:30Z,217.69
2012-02-05T02:57:05Z,217.68
2012-02-05T03:04:30Z,217.69
2012-02-05T15:07:30Z,217.69
2012-02-05T15:22:30Z,217.68
2012-02-05T15:52:30Z,217.68
2012-02-05T16:07:30Z,217.69
2012-02-06T06:52:30Z,217.69
2012-02-06T06:55:30Z,217.692
2012-02-06T07:02:55Z,217.7
2012-02-06T07:52:30Z,217.7
2012-02-06T08:07:30Z,217.69
2012-02-07T10:55:30Z,217.69
2012-02-07T11:03:05Z,217.68
2012-02-07T11:10:30Z,217.69
2012-02-08T03:57:30Z,217.69
2012-02-08T04:05:05Z,217.68
2012-02-08T04:12:30Z,217.69
2012-02-15T04:34:30Z,217.69
2012-02-15T04:42:05Z,217.68
2012-02-15T04:49:30Z,217.69
2012-02-15T07:52:30Z,217.69
2012-02-15T08:07:30Z,217.68
2012-02-15T08:37:30Z,217.68
2012-02-15T08:52:30Z,217.69
2012-02-18T19:34:30Z,217.69
2012-02-18T19:42:05Z,217.68
2012-02-18T19:49:30Z,217.69
2012-02-18T20:37:30Z,217.69
2012-02-18T20:52:30Z,217.68
2012-02-18T21:07:30Z,217.69
2012-02-19T00:22:30Z,217.69
2012-02-19T00:23:05Z,217.68
2012-02-19T00:30:30Z,217.685
2012-02-19T00:37:30Z,217.68
2012-02-19T01:37:30Z,217.68
2012-02-19T01:52:30Z,217.69
2012-02-20T13:31:30Z,217.69
2012-02-20T13:39:05Z,217.68
2012-02-20T13:46:30Z,217.69
2012-02-21T09:52:30Z,217.69
2012-02-21T10:07:30Z,217.68
2012-02-21T10:22:30Z,217.69
2012-02-21T14:07:30Z,217.69
2012-02-21T14:25:30Z,217.702
2012-02-21T14:32:55Z,217.71
2012-02-21T14:52:30Z,217.71
2012-02-21T15:07:30Z,217.7
2012-02-21T15:22:30Z,217.7
2012-02-21T15:37:30Z,217.68
2012-02-21T15:52:30Z,217.67
2012-02-21T16:08:30Z,217.67
2012-02-21T16:16:05Z,217.66
2012-02-21T16:23:30Z,217.67
2012-02-21T16:52:30Z,217.67
2012-02-21T17:22:30Z,217.69
2012-02-21T17:37:30Z,217.69
2012-02-21T17:52:30Z,217.7
2012-02-21T19:07:30Z,217.7
2012-02-21T19:22:30Z,217.69
2012-02-22T10:26:30Z,217.69
2012-02-22T10:34:05Z,217.68
2012-02-22T10:41:30Z,217.69
2012-02-22T10:52:30Z,217.69
2012-02-22T11:07:30Z,217.68
2012-02-22T11:22:30Z,217.69
2012-02-23T07:52:30Z,217.69
2012-02-23T07:55:55Z,217.7
2012-02-23T08:02:05Z,217.67
2012-02-23T08:03:30Z,217.683
2012-02-23T08:07:30Z,217.68
2012-02-23T09:07:30Z,217.68
2012-02-23T09:22:30Z,217.69
2012-02-24T08:37:30Z,217.69
2012-02-24T08:43:05Z,217.68
2012-02-24T08:50:30Z,217.681
2012-02-24T08:52:30Z,217.68
2012-02-24T09:07:30Z,217.69
2012-02-24T10:22:30Z,217.69
2012-02-24T10:37:30Z,217.68
2012-02-24T10:52:30Z,217.68
2012-02-24T11:07:30Z,217.69
2012-02-25T09:37:30Z,217.69
2012-02-25T09:42:30Z,217.687
2012-02-25T09:50:05Z,217.68
2012-02-25T10:22:30Z,217.68
2012-02-25T10:37:30Z,217.69
2012-02-26T19:37:30Z,217.69
2012-02-26T19:40:05Z,217.68
2012-02-26T19:47:30Z,217.683
2012-02-26T19:52:30Z,217.68
2012-02-26T20:07:30Z,217.69
2012-02-27T03:41:30Z,217.69
2012-02-27T03:49:05Z,217.68
2012-02-27T03:56:30Z,217.69
2012-02-28T08:37:30Z,217.69
2012-02-28T08:40:05Z,217.68
2012-02-28T08:47:30Z,217.683
2012-02-28T08:52:30Z,217.68
2012-02-28T09:37:30Z,217.68
2012-02-28T09:52:30Z,217.69
2012-02-29T02:38:30Z,217.69
2012-02-29T02:46:05Z,217.68
2012-02-29T02:53:30Z,217.69
2012-02-29T20:37:30Z,217.69
2012-02-29T20:42:30Z,217.693
2012-02-29T20:49:55Z,217.7
2012-02-29T20:52:30Z,217.7
2012-02-29T21:07:30Z,217.69
2012-03-02T00:10:30Z,217.69
2012-03-02T00:18:05Z,217.68
2012-03-02T00:25:30Z,217.69
2012-03-02T14:52:30Z,217.69
2012-03-02T15:07:30Z,217.68
2012-03-02T15:22:30Z,217.68
2012-03-02T15:37:30Z,217.69
2012-03-02T15:52:30Z,217.68
2012-03-02T17:07:30Z,217.68
2012-03-02T17:22:30Z,217.69
2012-03-03T01:59:30Z,217.69
2012-03-03T02:06:55Z,217.7
2012-03-03T02:14:30Z,217.69
2012-03-04T11:02:30Z,217.69
2012-03-04T11:10:05Z,217.68
2012-03-04T11:17:30Z,217.69
2012-03-04T11:22:30Z,217.69
2012-03-04T11:37:30Z,217.68
2012-03-04T11:52:30Z,217.69
2012-03-04T23:10:30Z,217.69
2012-03-04T23:17:55Z,217.7
2012-03-04T23:25:30Z,217.69
2012-03-04T23:52:30Z,217.69
2012-03-05T00:07:30Z,217.7
2012-03-05T00:22:30Z,217.7
2012-03-05T00:37:30Z,217.69
2012-03-05T06:52:30Z,217.69
2012-03-05T06:53:30Z,217.689
2012-03-05T07:01:05Z,217.68
2012-03-05T08:07:30Z,217.68
2012-03-05T08:22:30Z,217.69
2012-03-05T11:22:30Z,217.69
2012-03-05T11:37:30Z,217.68
2012-03-05T12:22:30Z,217.68
2012-03-05T12:37:30Z,217.69
2012-03-05T22:53:30Z,217.69
2012-03-05T23:01:05Z,217.68
2012-03-05T23:07:30Z,217.69
2012-03-05T23:37:30Z,217.69
2012-03-05T23:52:30Z,217.68
2012-03-06T00:07:30Z,217.68
2012-03-06T00:22:30Z,217.69
2012-03-06T07:36:30Z,217.69
2012-03-06T07:43:55Z,217.7
2012-03-06T07:51:30Z,217.69
2012-03-06T07:52:30Z,217.69
2012-03-06T08:07:30Z,217.7
2012-03-06T08:52:30Z,217.7
2012-03-06T09:07:30Z,217.69
2012-03-06T12:37:30Z,217.69
2012-03-06T12:52:30Z,217.7
2012-03-06T13:07:30Z,217.7
2012-03-06T13:22:30Z,217.69
2012-03-06T13:37:30Z,217.69
2012-03-06T13:52:30Z,217.68
2012-03-06T15:07:30Z,217.68
2012-03-06T15:22:30Z,217.69
2012-03-06T17:52:30Z,217.69
2012-03-06T18:07:30Z,217.7
2012-03-06T18:52:30Z,217.7
2012-03-06T19:07:30Z,217.69
2012-03-07T11:34:30Z,217.69
2012-03-07T11:42:05Z,217.68
2012-03-07T11:49:30Z,217.69
2012-03-07T12:22:30Z,217.69
2012-03-07T12:37:30Z,217.68
2012-03-07T13:52:30Z,217.68
2012-03-07T14:07:30Z,217.69
2012-03-07T15:52:30Z,217.69
2012-03-07T16:07:30Z,217.68
2012-03-07T16:37:30Z,217.68
2012-03-07T16:52:30Z,217.69
2012-03-07T23:39:30Z,217.69
2012-03-07T23:47:05Z,217.68
2012-03-07T23:54:30Z,217.69
2012-03-08T00:07:30Z,217.69
2012-03-08T00:22:30Z,217.68
2012-03-08T00:37:30Z,217.68
2012-03-08T00:52:30Z,217.69
2012-03-08T05:37:30Z,217.69
2012-03-08T05:52:30Z,217.68
2012-03-08T07:37:30Z,217.68
2012-03-08T07:52:30Z,217.69
2012-03-08T12:07:30Z,217.69
2012-03-08T12:22:30Z,217.68
2012-03-08T12:37:30Z,217.69
2012-03-09T07:37:30Z,217.69
2012-03-09T07:38:05Z,217.68
2012-03-09T07:45:30Z,217.685
2012-03-09T07:52:30Z,217.68
2012-03-09T08:37:30Z,217.68
2012-03-09T08:52:30Z,217.69
2012-03-09T11:52:30Z,217.69
2012-03-09T11:59:55Z,217.7
2012-03-09T12:07:30Z,217.69
2012-03-09T13:52:30Z,217.69
2012-03-09T14:07:30Z,217.7
2012-03-09T15:37:30Z,217.7
2012-03-09T15:52:30Z,217.69
2012-03-10T08:37:30Z,217.69
2012-03-10T08:40:05Z,217.68
2012-03-10T08:47:30Z,217.683
2012-03-10T08:52:30Z,217.68
2012-03-10T09:22:30Z,217.68
2012-03-10T09:37:30Z,217.69
2012-03-12T07:52:30Z,217.69
2012-03-12T07:57:30Z,217.687
2012-03-12T08:05:05Z,217.67
2012-03-12T08:07:30Z,217.68
2012-03-13T10:22:30Z,217.68
2012-03-13T10:27:30Z,217.683
2012-03-13T10:34:55Z,217.69
2012-03-13T10:37:30Z,217.69
2012-03-13T10:52:30Z,217.68
2012-03-13T11:22:30Z,217.68
2012-03-13T11:29:30Z,217.675
2012-03-13T11:37:05Z,217.67
2012-03-13T13:52:30Z,217.67
2012-03-13T14:07:30Z,217.68
2012-03-15T08:30:30Z,217.68
2012-03-15T08:38:05Z,217.67
2012-03-15T08:45:30Z,217.68
2012-03-16T00:57:30Z,217.68
2012-03-16T01:05:05Z,217.67
2012-03-16T01:12:30Z,217.68
2012-03-16T10:07:30Z,217.68
2012-03-16T10:22:30Z,217.67
2012-03-16T10:37:30Z,217.68
2012-03-16T10:52:30Z,217.68
2012-03-16T11:07:30Z,217.67
2012-03-16T11:22:30Z,217.68
2012-03-16T11:37:30Z,217.68
2012-03-16T11:52:30Z,217.67
2012-03-16T14:07:30Z,217.67
2012-03-16T14:22:30Z,217.68
2012-03-16T15:07:30Z,217.68
2012-03-16T15:22:30Z,217.67
2012-03-16T16:37:30Z,217.67
2012-03-16T16:52:30Z,217.68
2012-03-16T17:07:30Z,217.67
2012-03-16T18:07:30Z,217.67
2012-03-16T18:22:30Z,217.68
2012-03-16T18:37:30Z,217.68
2012-03-16T18:52:30Z,217.67
2012-03-16T19:37:30Z,217.67
2012-03-16T19:52:30Z,217.68
2012-03-16T21:37:30Z,217.68
2012-03-16T21:52:30Z,217.67
2012-03-16T22:54:30Z,217.67
2012-03-16T23:01:55Z,217.68
2012-03-16T23:07:30Z,217.67
2012-03-16T23:22:30Z,217.67
2012-03-16T23:37:30Z,217.68
2012-03-17T00:52:30Z,217.68
2012-03-17T01:07:30Z,217.67
2012-03-17T07:14:30Z,217.67
2012-03-17T07:22:05Z,217.66
2012-03-17T07:29:30Z,217.67
2012-03-17T08:22:30Z,217.67
