phenomenon time,result
2007-01-13T06:00:00Z,2.538
2007-01-14T06:00:00Z,2.538
2007-01-15T06:00:00Z,2.516
2007-01-16T06:00:00Z,2.5
2007-01-17T06:00:00Z,2.5
2007-01-18T06:00:00Z,2.498
2007-01-19T06:00:00Z,2.503
2007-01-20T06:00:00Z,2.5
2007-01-21T06:00:00Z,2.479
2007-01-22T06:00:00Z,2.466
2007-01-23T06:00:00Z,2.461
2007-01-24T06:00:00Z,2.447
2007-01-25T06:00:00Z,2.45
2007-01-26T06:00:00Z,2.442
2007-01-27T06:00:00Z,2.432
2007-01-28T06:00:00Z,2.424
2007-01-29T06:00:00Z,2.411
2007-01-30T06:00:00Z,2.406
2007-01-31T06:00:00Z,2.398
2007-02-01T06:00:00Z,2.385
2007-02-02T06:00:00Z,2.377
2007-02-03T06:00:00Z,2.372
2007-02-04T06:00:00Z,2.359
2007-02-05T06:00:00Z,2.352
2007-02-06T06:00:00Z,2.342
2007-02-07T06:00:00Z,2.326
2007-02-08T06:00:00Z,2.316
2007-02-09T06:00:00Z,2.301
2007-02-10T06:00:00Z,2.294
2007-02-11T06:00:00Z,2.289
2007-02-12T06:00:00Z,2.289
2007-02-13T06:00:00Z,2.296
2007-02-14T06:00:00Z,2.324
2007-02-15T06:00:00Z,2.357
2007-02-16T06:00:00Z,2.395
2007-02-17T06:00:00Z,2.416
2007-02-18T06:00:00Z,2.429
2007-02-19T06:00:00Z,2.432
2007-02-20T06:00:00Z,2.432
2007-02-21T06:00:00Z,2.427
2007-02-22T06:00:00Z,2.414
2007-02-23T06:00:00Z,2.408
2007-02-24T06:00:00Z,2.395
2007-02-25T06:00:00Z,2.38
2007-02-26T06:00:00Z,2.37
2007-02-28T06:00:00Z,2.359
2007-03-01T06:00:00Z,2.359
2007-03-02T06:00:00Z,2.382
2007-03-03T06:00:00Z,2.453
2007-03-04T06:00:00Z,2.495
2007-03-05T06:00:00Z,2.516
2007-03-06T06:00:00Z,2.565
2007-03-07T06:00:00Z,2.562
2007-03-08T06:00:00Z,2.551
2007-03-09T06:00:00Z,2.557
2007-03-10T06:00:00Z,2.551
2007-03-11T06:00:00Z,2.546
2007-03-12T06:00:00Z,2.535
2007-03-13T06:00:00Z,2.522
2007-03-14T06:00:00Z,2.522
2007-03-15T06:00:00Z,2.514
2007-03-16T06:00:00Z,2.503
2007-03-17T06:00:00Z,2.492
2007-03-18T06:00:00Z,2.482
2007-03-19T06:00:00Z,2.468
2007-03-20T06:00:00Z,2.463
2007-03-21T06:00:00Z,2.458
2007-03-22T06:00:00Z,2.45
2007-03-23T06:00:00Z,2.445
2007-03-24T06:00:00Z,2.442
2007-03-25T06:00:00Z,2.45
2007-03-26T06:00:00Z,2.461
2007-03-27T06:00:00Z,2.466
2007-03-28T06:00:00Z,2.466
2007-03-29T06:00:00Z,2.461
2007-03-30T06:00:00Z,2.447
2007-03-31T06:00:00Z,2.434
2007-04-02T06:00:00Z,2.408
2007-04-03T06:00:00Z,2.395
2007-04-04T06:00:00Z,2.377
2007-04-05T06:00:00Z,2.372
2007-04-07T06:00:00Z,2.362
2007-04-08T06:00:00Z,2.357
2007-04-09T06:00:00Z,2.352
2007-04-10T06:00:00Z,2.344
2007-04-11T06:00:00Z,2.329
2007-04-12T06:00:00Z,2.311
2007-04-13T06:00:00Z,2.309
2007-04-14T06:00:00Z,2.311
2007-04-15T06:00:00Z,2.316
2007-04-16T06:00:00Z,2.319
2007-04-17T06:00:00Z,2.322
2007-04-18T06:00:00Z,2.316
2007-04-19T06:00:00Z,2.304
2007-04-20T06:00:00Z,2.306
2007-04-21T06:00:00Z,2.306
2007-04-22T06:00:00Z,2.309
2007-04-23T06:00:00Z,2.306
2007-04-24T06:00:00Z,2.301
2007-04-25T06:00:00Z,2.294
2007-04-26T06:00:00Z,2.294
2007-04-27T06:00:00Z,2.284
2007-04-28T06:00:00Z,2.276
2007-04-29T06:00:00Z,2.276
2007-04-30T06:00:00Z,2.269
2007-05-01T06:00:00Z,2.256
2007-05-02T06:00:00Z,2.254
2007-05-03T06:00:00Z,2.256
2007-05-04T06:00:00Z,2.254
2007-05-05T06:00:00Z,2.256
2007-05-08T06:00:00Z,2.256
2007-05-09T06:00:00Z,2.274
2007-05-10T06:00:00Z,2.281
2007-05-11T06:00:00Z,2.294
2007-05-12T06:00:00Z,2.306
2007-05-13T06:00:00Z,2.319
2007-05-14T06:00:00Z,2.329
2007-05-15T06:00:00Z,2.344
2007-05-16T06:00:00Z,2.357
2007-05-17T06:00:00Z,2.372
2007-05-18T06:00:00Z,2.395
2007-05-19T06:00:00Z,2.419
2007-05-20T06:00:00Z,2.429
2007-05-21T06:00:00Z,2.434
2007-05-22T06:00:00Z,2.442
2007-05-23T06:00:00Z,2.447
2007-05-24T06:00:00Z,2.447
2007-05-25T06:00:00Z,2.455
2007-05-26T06:00:00Z,2.461
2007-05-27T06:00:00Z,2.466
2007-05-28T06:00:00Z,2.476
2007-05-29T06:00:00Z,2.484
2007-05-30T06:00:00Z,2.492
2007-05-31T06:00:00Z,2.5
2007-06-01T06:00:00Z,2.503
2007-06-02T06:00:00Z,2.514
2007-06-03T06:00:00Z,2.519
2007-06-04T06:00:00Z,2.53
2007-06-05T06:00:00Z,2.535
2007-06-06T06:00:00Z,2.543
2007-06-07T06:00:00Z,2.568
2007-06-08T06:00:00Z,2.554
2007-06-09T06:00:00Z,2.538
2007-06-10T06:00:00Z,2.516
2007-06-11T06:00:00Z,2.506
2007-06-12T06:00:00Z,2.482
2007-06-13T06:00:00Z,2.463
2007-06-15T06:00:00Z,2.447
2007-06-16T06:00:00Z,2.447
2007-06-17T06:00:00Z,2.44
2007-06-18T06:00:00Z,2.437
2007-06-19T06:00:00Z,2.429
2007-06-20T06:00:00Z,2.427
2007-06-21T06:00:00Z,2.419
2007-06-22T06:00:00Z,2.411
2007-06-23T06:00:00Z,2.414
2007-06-24T06:00:00Z,2.411
2007-06-25T06:00:00Z,2.408
2007-06-26T06:00:00Z,2.403
2007-06-27T06:00:00Z,2.411
2007-06-28T06:00:00Z,2.408
2007-06-30T06:00:00Z,2.403
2007-07-01T06:00:00Z,2.403
2007-07-02T06:00:00Z,2.401
2007-07-03T06:00:00Z,2.398
2007-07-05T06:00:00Z,2.393
2007-07-06T06:00:00Z,2.398
2007-07-07T06:00:00Z,2.411
2007-07-08T06:00:00Z,2.424
2007-07-09T06:00:00Z,2.437
2007-07-10T06:00:00Z,2.44
2007-07-11T06:00:00Z,2.445
2007-07-12T06:00:00Z,2.447
2007-07-13T06:00:00Z,2.442
2007-07-14T06:00:00Z,2.437
2007-07-15T06:00:00Z,2.429
2007-07-16T06:00:00Z,2.424
2007-07-17T06:00:00Z,2.416
2007-07-18T06:00:00Z,2.408
2007-07-19T06:00:00Z,2.406
2007-07-20T06:00:00Z,2.395
2007-07-21T06:00:00Z,2.382
2007-07-22T06:00:00Z,2.377
2007-07-24T06:00:00Z,2.357
2007-07-25T06:00:00Z,2.347
2007-07-26T06:00:00Z,2.344
2007-07-27T06:00:00Z,2.331
2007-07-28T06:00:00Z,2.326
2007-07-29T06:00:00Z,2.321
2007-07-30T06:00:00Z,2.319
2007-07-31T06:00:00Z,2.331
2007-08-01T06:00:00Z,2.339
2007-08-02T06:00:00Z,2.344
2007-08-04T06:00:00Z,2.344
2007-08-05T06:00:00Z,2.342
2007-08-07T06:00:00Z,2.326
2007-08-08T06:00:00Z,2.367
2007-08-09T06:00:00Z,2.403
2007-08-10T06:00:00Z,2.434
2007-08-11T06:00:00Z,2.606
2007-08-12T06:00:00Z,2.75
2007-08-13T06:00:00Z,2.797
2007-08-14T06:00:00Z,2.817
2007-08-15T06:00:00Z,2.791
2007-08-16T06:00:00Z,2.789
2007-08-17T06:00:00Z,2.783
2007-08-18T06:00:00Z,2.772
2007-08-19T06:00:00Z,2.758
2007-08-20T06:00:00Z,2.742
2007-08-21T06:00:00Z,2.737
2007-08-22T06:00:00Z,2.723
2007-08-23T06:00:00Z,2.737
2007-08-24T06:00:00Z,2.753
2007-08-25T06:00:00Z,2.737
2007-08-26T06:00:00Z,2.745
2007-08-27T06:00:00Z,2.742
2007-08-28T06:00:00Z,2.737
2007-08-29T06:00:00Z,2.731
2007-08-30T06:00:00Z,2.72
2007-08-31T06:00:00Z,2.714
2007-09-01T06:00:00Z,2.708
2007-09-04T06:00:00Z,2.7
2007-09-05T06:00:00Z,2.7
2007-09-10T06:00:00Z,2.672
2007-09-11T06:00:00Z,2.664
2007-09-12T06:00:00Z,2.664
2007-09-13T06:00:00Z,2.653
2007-09-14T06:00:00Z,2.647
2007-09-15T06:00:00Z,2.641
2007-09-16T06:00:00Z,2.633
2007-09-17T06:00:00Z,2.625
2007-09-18T06:00:00Z,2.619
2007-09-19T06:00:00Z,2.606
2007-09-20T06:00:00Z,2.586
2007-09-21T06:00:00Z,2.565
2007-09-22T06:00:00Z,2.546
2007-09-23T06:00:00Z,2.522
2007-09-24T06:00:00Z,2.506
2007-09-25T06:00:00Z,2.484
2007-09-26T06:00:00Z,2.466
2007-09-27T06:00:00Z,2.445
2007-09-28T06:00:00Z,2.427
2007-09-29T06:00:00Z,2.411
2007-10-01T06:00:00Z,2.38
2007-10-02T06:00:00Z,2.365
2007-10-03T06:00:00Z,2.352
2007-10-04T06:00:00Z,2.342
2007-10-05T06:00:00Z,2.336
2007-10-06T06:00:00Z,2.326
2007-10-07T06:00:00Z,2.324
2007-10-08T06:00:00Z,2.311
2007-10-09T06:00:00Z,2.301
2007-10-10T06:00:00Z,2.286
2007-10-11T06:00:00Z,2.274
2007-10-12T06:00:00Z,2.261
2007-10-13T06:00:00Z,2.239
2007-10-14T06:00:00Z,2.222
2007-10-15T06:00:00Z,2.2
2007-10-16T06:00:00Z,2.183
2007-10-17T06:00:00Z,2.163
2007-10-18T06:00:00Z,2.144
2007-10-19T06:00:00Z,2.125
2007-10-20T06:00:00Z,2.106
2007-10-21T06:00:00Z,2.088
2007-10-22T06:00:00Z,2.064
2007-10-23T06:00:00Z,2.046
2007-10-24T06:00:00Z,2.027
2007-10-25T06:00:00Z,2.023
2007-10-26T06:00:00Z,2.027
2007-10-27T06:00:00Z,2.027
2007-10-29T06:00:00Z,2.032
2007-10-30T06:00:00Z,2.036
2007-10-31T06:00:00Z,2.048
2007-11-01T06:00:00Z,2.053
2007-11-02T06:00:00Z,2.057
2007-11-03T06:00:00Z,2.064
2007-11-04T06:00:00Z,2.076
2007-11-05T06:00:00Z,2.078
2007-11-06T06:00:00Z,2.085
2007-11-07T06:00:00Z,2.09
2007-11-08T06:00:00Z,2.097
2007-11-09T06:00:00Z,2.111
2007-11-10T06:00:00Z,2.132
2007-11-11T06:00:00Z,2.175
2007-11-12T06:00:00Z,2.276
2007-11-13T06:00:00Z,2.367
2007-11-14T06:00:00Z,2.416
2007-11-15T06:00:00Z,2.437
2007-11-16T06:00:00Z,2.445
2007-11-17T06:00:00Z,2.445
2007-11-18T06:00:00Z,2.463
2007-11-19T06:00:00Z,2.479
2007-11-20T06:00:00Z,2.487
2007-11-21T06:00:00Z,2.503
2007-11-22T06:00:00Z,2.503
2007-11-23T06:00:00Z,2.5
2007-11-24T06:00:00Z,2.498
2007-11-25T06:00:00Z,2.49
2007-11-26T06:00:00Z,2.484
2007-11-27T06:00:00Z,2.482
2007-11-28T06:00:00Z,2.476
2007-11-29T06:00:00Z,2.471
2007-11-30T06:00:00Z,2.463
2007-12-01T06:00:00Z,2.461
2007-12-02T06:00:00Z,2.458
2007-12-03T06:00:00Z,2.471
2007-12-04T06:00:00Z,2.519
2007-12-05T06:00:00Z,2.57
2007-12-06T06:00:00Z,2.608
2007-12-07T06:00:00Z,2.63
2007-12-08T06:00:00Z,2.692
2007-12-09T06:00:00Z,2.78
2007-12-10T06:00:00Z,2.758
2007-12-11T06:00:00Z,2.689
2007-12-12T06:00:00Z,2.675
2007-12-13T06:00:00Z,2.675
2007-12-14T06:00:00Z,2.678
2007-12-15T06:00:00Z,2.669
2007-12-16T06:00:00Z,2.667
2007-12-17T06:00:00Z,2.655
2007-12-18T06:00:00Z,2.647
2007-12-19T06:00:00Z,2.633
2007-12-20T06:00:00Z,2.633
2007-12-21T06:00:00Z,2.628
2007-12-23T06:00:00Z,2.617
2007-12-24T06:00:00Z,2.606
2007-12-25T06:00:00Z,2.6
2007-12-27T06:00:00Z,2.584
2007-12-28T06:00:00Z,2.576
2007-12-29T06:00:00Z,2.581
2007-12-30T06:00:00Z,2.586
2007-12-31T06:00:00Z,2.592
2008-01-01T06:00:00Z,2.595
2008-01-02T06:00:00Z,2.6
2008-01-03T06:00:00Z,2.602
2008-01-04T06:00:00Z,2.605
2008-01-05T06:00:00Z,2.608
2008-01-06T06:00:00Z,2.616
2008-01-07T06:00:00Z,2.621
2008-01-08T06:00:00Z,2.629
2008-01-09T06:00:00Z,2.643
2008-01-10T06:00:00Z,2.651
2008-01-11T06:00:00Z,2.662
2008-01-13T06:00:00Z,2.679
2008-01-14T06:00:00Z,2.674
2008-01-15T06:00:00Z,2.662
2008-01-16T06:00:00Z,2.654
2008-01-17T06:00:00Z,2.654
2008-01-18T06:00:00Z,2.638
2008-01-19T06:00:00Z,2.621
2008-01-20T06:00:00Z,2.619
2008-01-21T06:00:00Z,2.662
2008-01-22T06:00:00Z,2.738
2008-01-23T06:00:00Z,2.752
2008-01-24T06:00:00Z,2.743
2008-01-25T06:00:00Z,2.704
2008-01-26T06:00:00Z,2.707
2008-01-28T06:00:00Z,2.701
2008-01-29T06:00:00Z,2.696
2008-01-30T06:00:00Z,2.682
2008-01-31T06:00:00Z,2.671
2008-02-01T06:00:00Z,2.659
2008-02-02T06:00:00Z,2.648
2008-02-03T06:00:00Z,2.643
2008-02-04T06:00:00Z,2.635
2008-02-05T06:00:00Z,2.624
2008-02-06T06:00:00Z,2.619
2008-02-07T06:00:00Z,2.632
2008-02-08T06:00:00Z,2.657
2008-02-09T06:00:00Z,2.676
2008-02-10T06:00:00Z,2.688
2008-02-11T06:00:00Z,2.69
2008-02-12T06:00:00Z,2.682
2008-02-13T06:00:00Z,2.676
2008-02-14T06:00:00Z,2.665
2008-02-15T06:00:00Z,2.648
2008-02-16T06:00:00Z,2.635
2008-02-17T06:00:00Z,2.619
2008-02-18T06:00:00Z,2.602
2008-02-19T06:00:00Z,2.589
2008-02-20T06:00:00Z,2.57
2008-02-21T06:00:00Z,2.554
2008-02-22T06:00:00Z,2.535
2008-02-23T06:00:00Z,2.516
2008-02-24T06:00:00Z,2.503
2008-02-25T06:00:00Z,2.481
2008-02-26T06:00:00Z,2.466
2008-02-27T06:00:00Z,2.468
2008-02-28T06:00:00Z,2.508
2008-03-01T06:00:00Z,2.519
2008-03-02T06:00:00Z,2.546
2008-03-03T06:00:00Z,2.57
2008-03-04T06:00:00Z,2.597
2008-03-05T06:00:00Z,2.629
2008-03-06T06:00:00Z,2.651
2008-03-07T06:00:00Z,2.671
2008-03-08T06:00:00Z,2.688
2008-03-09T06:00:00Z,2.699
2008-03-10T06:00:00Z,2.713
2008-03-11T06:00:00Z,2.718
2008-03-12T06:00:00Z,2.727
2008-03-13T06:00:00Z,2.741
2008-03-15T06:00:00Z,2.763
2008-03-16T06:00:00Z,2.783
2008-03-17T06:00:00Z,2.8
2008-03-18T06:00:00Z,2.832
2008-03-19T06:00:00Z,2.863
2008-03-20T06:00:00Z,2.869
2008-03-21T06:00:00Z,2.861
2008-03-22T06:00:00Z,2.869
2008-03-23T06:00:00Z,2.872
2008-03-24T06:00:00Z,2.869
2008-03-25T06:00:00Z,2.869
2008-03-26T06:00:00Z,2.863
2008-03-27T06:00:00Z,2.861
2008-03-28T06:00:00Z,2.861
2008-03-29T06:00:00Z,2.858
2008-03-30T06:00:00Z,2.858
2008-03-31T06:00:00Z,2.861
2008-04-01T06:00:00Z,2.861
2008-04-02T06:00:00Z,2.858
2008-04-04T06:00:00Z,2.858
2008-04-05T06:00:00Z,2.855
2008-04-06T06:00:00Z,2.852
2008-04-07T06:00:00Z,2.855
2008-04-08T06:00:00Z,2.852
2008-04-09T06:00:00Z,2.849
2008-04-11T06:00:00Z,2.849
2008-04-12T06:00:00Z,2.846
2008-04-13T06:00:00Z,2.841
2008-04-14T06:00:00Z,2.838
2008-04-15T06:00:00Z,2.835
2008-04-16T06:00:00Z,2.835
2008-04-17T06:00:00Z,2.832
2008-04-18T06:00:00Z,2.829
2008-04-19T06:00:00Z,2.823
2008-04-20T06:00:00Z,2.82
2008-04-21T06:00:00Z,2.817
2008-04-22T06:00:00Z,2.814
2008-04-24T06:00:00Z,2.803
2008-04-25T06:00:00Z,2.8
2008-04-26T06:00:00Z,2.791
2008-04-27T06:00:00Z,2.783
2008-04-28T06:00:00Z,2.777
2008-04-29T06:00:00Z,2.766
2008-04-30T06:00:00Z,2.766
2008-05-01T06:00:00Z,2.76
2008-05-02T06:00:00Z,2.749
2008-05-03T06:00:00Z,2.746
2008-05-04T06:00:00Z,2.732
2008-05-06T06:00:00Z,2.716
2008-05-07T06:00:00Z,2.71
2008-05-08T06:00:00Z,2.701
2008-05-10T06:00:00Z,2.679
2008-05-12T06:00:00Z,2.662
2008-05-13T06:00:00Z,2.648
2008-05-14T06:00:00Z,2.635
2008-05-15T06:00:00Z,2.627
2008-05-16T06:00:00Z,2.608
2008-05-17T06:00:00Z,2.627
2008-05-18T06:00:00Z,2.627
2008-05-19T06:00:00Z,2.624
2008-05-21T06:00:00Z,2.608
2008-05-22T06:00:00Z,2.597
2008-05-23T06:00:00Z,2.589
2008-05-24T06:00:00Z,2.581
2008-05-25T06:00:00Z,2.57
2008-05-26T06:00:00Z,2.562
2008-05-27T06:00:00Z,2.559
2008-05-28T06:00:00Z,2.543
2008-05-30T06:00:00Z,2.527
2008-05-31T06:00:00Z,2.516
2008-06-01T06:00:00Z,2.508
2008-06-02T06:00:00Z,2.497
2008-06-03T06:00:00Z,2.489
2008-06-04T06:00:00Z,2.484
2008-06-05T06:00:00Z,2.476
2008-06-06T06:00:00Z,2.466
2008-06-09T06:00:00Z,2.434
2008-06-10T06:00:00Z,2.427
2008-06-11T06:00:00Z,2.414
2008-06-13T06:00:00Z,2.393
2008-06-14T06:00:00Z,2.385
2008-06-15T06:00:00Z,2.377
2008-06-16T06:00:00Z,2.367
2008-06-17T06:00:00Z,2.356
2008-06-18T06:00:00Z,2.346
2008-06-20T06:00:00Z,2.326
2008-06-21T06:00:00Z,2.316
2008-06-24T06:00:00Z,2.286
2008-06-25T06:00:00Z,2.279
2008-06-26T06:00:00Z,2.266
2008-06-27T06:00:00Z,2.259
2008-06-29T06:00:00Z,2.234
2008-06-30T06:00:00Z,2.224
2008-07-01T06:00:00Z,2.213
2008-07-02T06:00:00Z,2.202
2008-07-03T06:00:00Z,2.195
2008-07-04T06:00:00Z,2.183
2008-07-05T06:00:00Z,2.175
2008-07-06T06:00:00Z,2.161
2008-07-07T06:00:00Z,2.149
2008-07-09T06:00:00Z,2.13
2008-07-10T06:00:00Z,2.123
2008-07-11T06:00:00Z,2.113
2008-07-12T06:00:00Z,2.108
2008-07-13T06:00:00Z,2.101
2008-07-14T06:00:00Z,2.089
2008-07-15T06:00:00Z,2.082
2008-07-16T06:00:00Z,2.073
2008-07-17T06:00:00Z,2.062
2008-07-18T06:00:00Z,2.057
2008-07-19T06:00:00Z,2.043
2008-07-20T06:00:00Z,2.039
2008-07-21T06:00:00Z,2.032
2008-07-22T06:00:00Z,2.023
2008-07-23T06:00:00Z,2.016
2008-07-24T06:00:00Z,2.011
2008-07-25T06:00:00Z,2.004
2008-07-26T06:00:00Z,1.995
2008-07-27T06:00:00Z,1.993
2008-07-28T06:00:00Z,1.981
2008-07-29T06:00:00Z,1.972
2008-07-30T06:00:00Z,1.966
2008-07-31T06:00:00Z,1.957
2008-08-01T06:00:00Z,1.948
2008-08-02T06:00:00Z,1.948
2008-08-04T06:00:00Z,1.944
2008-08-05T06:00:00Z,1.946
2008-08-07T06:00:00Z,1.946
2008-08-08T06:00:00Z,1.944
2008-08-11T06:00:00Z,1.944
2008-08-12T06:00:00Z,1.942
2008-08-14T06:00:00Z,1.942
2008-08-15T06:00:00Z,1.939
2008-08-17T06:00:00Z,1.939
2008-08-18T06:00:00Z,1.935
2008-08-19T06:00:00Z,1.933
2008-08-20T06:00:00Z,1.933
2008-08-21T06:00:00Z,1.929
2008-08-22T06:00:00Z,1.926
2008-08-24T06:00:00Z,1.926
2008-08-25T06:00:00Z,1.924
2008-08-26T06:00:00Z,1.926
2008-08-27T06:00:00Z,1.926
2008-08-29T06:00:00Z,1.922
2008-08-31T06:00:00Z,1.913
2008-09-01T06:00:00Z,1.913
2008-09-02T06:00:00Z,1.911
2008-09-03T06:00:00Z,1.904
2008-09-04T06:00:00Z,1.909
2008-09-05T06:00:00Z,1.906
2008-09-06T06:00:00Z,1.906
2008-09-07T06:00:00Z,1.904
2008-09-08T06:00:00Z,1.9
2008-09-09T06:00:00Z,1.906
2008-09-10T06:00:00Z,1.902
2008-09-13T06:00:00Z,1.895
2008-09-14T06:00:00Z,1.9
2008-09-16T06:00:00Z,1.895
2008-09-17T06:00:00Z,1.893
2008-09-18T06:00:00Z,1.891
2008-09-19T06:00:00Z,1.887
2008-09-21T06:00:00Z,1.887
2008-09-22T06:00:00Z,1.882
2008-09-23T06:00:00Z,1.88
2008-09-25T06:00:00Z,1.88
2008-10-01T06:00:00Z,1.867
2008-10-02T06:00:00Z,1.88
2008-10-03T06:00:00Z,1.891
2008-10-04T06:00:00Z,1.909
2008-10-05T06:00:00Z,1.922
2008-10-06T06:00:00Z,1.933
2008-10-07T06:00:00Z,1.962
2008-10-08T06:00:00Z,2.013
2008-10-09T06:00:00Z,2.043
2008-10-10T06:00:00Z,2.066
2008-10-11T06:00:00Z,2.08
2008-10-12T06:00:00Z,2.089
2008-10-13T06:00:00Z,2.096
2008-10-14T06:00:00Z,2.103
2008-10-15T06:00:00Z,2.111
2008-10-16T06:00:00Z,2.101
2008-10-17T06:00:00Z,2.101
2008-10-18T06:00:00Z,2.096
2008-10-19T06:00:00Z,2.092
2008-10-21T06:00:00Z,2.082
2008-10-22T06:00:00Z,2.08
2008-10-23T06:00:00Z,2.076
2008-10-24T06:00:00Z,2.071
2008-10-25T06:00:00Z,2.062
2008-10-26T06:00:00Z,2.059
2008-10-27T06:00:00Z,2.053
2008-10-28T06:00:00Z,2.05
2008-10-30T06:00:00Z,2.05
2008-10-31T06:00:00Z,2.048
2008-11-02T06:00:00Z,2.048
2008-11-03T06:00:00Z,2.046
2008-11-04T06:00:00Z,2.041
2008-11-05T06:00:00Z,2.027
2008-11-07T06:00:00Z,1.995
2008-11-08T06:00:00Z,1.979
2008-11-09T06:00:00Z,1.962
2008-11-10T06:00:00Z,1.955
2008-11-11T06:00:00Z,1.953
2008-11-12T06:00:00Z,1.959
2008-11-13T06:00:00Z,1.975
2008-11-14T06:00:00Z,1.99
2008-11-15T06:00:00Z,1.984
2008-11-16T06:00:00Z,1.975
2008-11-17T06:00:00Z,1.964
2008-11-18T06:00:00Z,1.951
2008-11-19T06:00:00Z,1.935
2008-11-20T06:00:00Z,1.922
2008-11-21T06:00:00Z,1.911
2008-11-22T06:00:00Z,1.926
2008-11-23T06:00:00Z,1.931
2008-11-24T06:00:00Z,1.944
2008-11-26T06:00:00Z,1.957
2008-11-27T06:00:00Z,1.955
2008-11-28T06:00:00Z,1.951
2008-11-29T06:00:00Z,1.968
2008-11-30T06:00:00Z,1.993
2008-12-01T06:00:00Z,2.016
2008-12-02T06:00:00Z,2.034
2008-12-03T06:00:00Z,2.046
2008-12-04T06:00:00Z,2.064
2008-12-05T06:00:00Z,2.078
2008-12-06T06:00:00Z,2.092
2008-12-07T06:00:00Z,2.12
2008-12-08T06:00:00Z,2.166
2008-12-09T06:00:00Z,2.204
2008-12-10T06:00:00Z,2.231
2008-12-11T06:00:00Z,2.256
2008-12-12T06:00:00Z,2.276
2008-12-13T06:00:00Z,2.286
2008-12-14T06:00:00Z,2.299
2008-12-15T06:00:00Z,2.309
2008-12-16T06:00:00Z,2.321
2008-12-17T06:00:00Z,2.326
2008-12-18T06:00:00Z,2.331
2008-12-19T06:00:00Z,2.339
2008-12-20T06:00:00Z,2.346
2008-12-21T06:00:00Z,2.354
2008-12-22T06:00:00Z,2.38
2008-12-23T06:00:00Z,2.424
2008-12-24T06:00:00Z,2.468
2008-12-25T06:00:00Z,2.508
2008-12-26T06:00:00Z,2.538
2008-12-27T06:00:00Z,2.556
2008-12-28T06:00:00Z,2.575
2008-12-29T06:00:00Z,2.583
2008-12-30T06:00:00Z,2.592
2008-12-31T06:00:00Z,2.602
2009-01-01T06:00:00Z,2.611
2009-01-02T06:00:00Z,2.619
2009-01-03T06:00:00Z,2.624
2009-01-05T06:00:00Z,2.635
2009-01-06T06:00:00Z,2.638
2009-01-07T06:00:00Z,2.643
2009-01-08T06:00:00Z,2.646
2009-01-09T06:00:00Z,2.651
2009-01-12T06:00:00Z,2.659
